/home/workspace/jData/ReverseLap1/IMG/center_2021_02_02_23_17_35_175.jpg,/home/workspace/jData/ReverseLap1/IMG/left_2021_02_02_23_17_35_175.jpg,/home/workspace/jData/ReverseLap1/IMG/right_2021_02_02_23_17_35_175.jpg,0.02830189,1,0,30.19028
/home/workspace/jData/ReverseLap1/IMG/center_2021_02_02_23_17_35_241.jpg,/home/workspace/jData/ReverseLap1/IMG/left_2021_02_02_23_17_35_241.jpg,/home/workspace/jData/ReverseLap1/IMG/right_2021_02_02_23_17_35_241.jpg,0.02830189,1,0,30.19028
/home/workspace/jData/ReverseLap1/IMG/center_2021_02_02_23_17_35_314.jpg,/home/workspace/jData/ReverseLap1/IMG/left_2021_02_02_23_17_35_314.jpg,/home/workspace/jData/ReverseLap1/IMG/right_2021_02_02_23_17_35_314.jpg,0.02830189,1,0,30.1903
/home/workspace/jData/ReverseLap1/IMG/center_2021_02_02_23_17_35_387.jpg,/home/workspace/jData/ReverseLap1/IMG/left_2021_02_02_23_17_35_387.jpg,/home/workspace/jData/ReverseLap1/IMG/right_2021_02_02_23_17_35_387.jpg,0.02830189,1,0,30.19027
/home/workspace/jData/ReverseLap1/IMG/center_2021_02_02_23_17_35_461.jpg,/home/workspace/jData/ReverseLap1/IMG/left_2021_02_02_23_17_35_461.jpg,/home/workspace/jData/ReverseLap1/IMG/right_2021_02_02_23_17_35_461.jpg,0.02830189,1,0,30.19027
/home/workspace/jData/ReverseLap1/IMG/center_2021_02_02_23_17_35_536.jpg,/home/workspace/jData/ReverseLap1/IMG/left_2021_02_02_23_17_35_536.jpg,/home/workspace/jData/ReverseLap1/IMG/right_2021_02_02_23_17_35_536.jpg,0.01886792,1,0,30.19029
/home/workspace/jData/ReverseLap1/IMG/center_2021_02_02_23_17_35_611.jpg,/home/workspace/jData/ReverseLap1/IMG/left_2021_02_02_23_17_35_611.jpg,/home/workspace/jData/ReverseLap1/IMG/right_2021_02_02_23_17_35_611.jpg,0.01886792,1,0,30.19033
/home/workspace/jData/ReverseLap1/IMG/center_2021_02_02_23_17_35_684.jpg,/home/workspace/jData/ReverseLap1/IMG/left_2021_02_02_23_17_35_684.jpg,/home/workspace/jData/ReverseLap1/IMG/right_2021_02_02_23_17_35_684.jpg,0,1,0,30.19029
/home/workspace/jData/ReverseLap1/IMG/center_2021_02_02_23_17_35_754.jpg,/home/workspace/jData/ReverseLap1/IMG/left_2021_02_02_23_17_35_754.jpg,/home/workspace/jData/ReverseLap1/IMG/right_2021_02_02_23_17_35_754.jpg,0,1,0,30.19029
/home/workspace/jData/ReverseLap1/IMG/center_2021_02_02_23_17_35_830.jpg,/home/workspace/jData/ReverseLap1/IMG/left_2021_02_02_23_17_35_830.jpg,/home/workspace/jData/ReverseLap1/IMG/right_2021_02_02_23_17_35_830.jpg,-0.009433962,1,0,30.19027
