/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_29_061.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_29_061.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_29_061.jpg,-0.09433963,1,0,28.75403
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_29_134.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_29_134.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_29_134.jpg,-0.09433963,1,0,29.489
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_29_206.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_29_206.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_29_206.jpg,-0.09433963,1,0,30.18393
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_29_281.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_29_281.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_29_281.jpg,-0.09433963,1,0,30.19084
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_29_352.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_29_352.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_29_352.jpg,-0.09433963,1,0,30.19011
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_29_422.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_29_422.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_29_422.jpg,-0.09433963,1,0,30.19009
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_29_495.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_29_495.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_29_495.jpg,-0.09433963,1,0,30.1901
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_29_567.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_29_567.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_29_567.jpg,-0.09433963,1,0,30.19007
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_29_640.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_29_640.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_29_640.jpg,-0.09433963,1,0,30.19011
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_29_717.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_29_717.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_29_717.jpg,-0.09433963,1,0,30.19013
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_29_785.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_29_785.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_29_785.jpg,-0.09433963,1,0,30.1901
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_29_862.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_29_862.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_29_862.jpg,-0.08490566,1,0,30.1903
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_29_934.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_29_934.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_29_934.jpg,-0.06603774,1,0,30.19049
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_30_011.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_30_011.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_30_011.jpg,-0.03773585,1,0,30.18994
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_30_080.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_30_080.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_30_080.jpg,-0.03773585,1,0,30.19052
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_30_158.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_30_158.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_30_158.jpg,-0.03773585,1,0,30.1904
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_30_227.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_30_227.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_30_227.jpg,-0.03773585,1,0,30.19
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_30_296.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_30_296.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_30_296.jpg,-0.03773585,1,0,30.19034
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_30_363.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_30_363.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_30_363.jpg,-0.04716982,1,0,30.19021
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_30_432.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_30_432.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_30_432.jpg,-0.05660377,1,0,30.19008
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_30_504.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_30_504.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_30_504.jpg,-0.06603774,1,0,30.18996
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_30_577.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_30_577.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_30_577.jpg,-0.06603774,1,0,30.19004
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_30_654.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_30_654.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_30_654.jpg,-0.0754717,1,0,30.18997
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_30_730.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_30_730.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_30_730.jpg,-0.0754717,1,0,30.19006
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_30_804.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_30_804.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_30_804.jpg,-0.0754717,1,0,30.19011
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_30_877.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_30_877.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_30_877.jpg,-0.06603774,1,0,30.18934
/home/workspace/jData/Lap3/IMG/center_2021_02_02_23_14_30_952.jpg,/home/workspace/jData/Lap3/IMG/left_2021_02_02_23_14_30_952.jpg,/home/workspace/jData/Lap3/IMG/right_2021_02_02_23_14_30_952.jpg,-0.04716982,1,0,30.18922
